time,density,radius
0,0,0
1.00E-12,5.6144E-15,1.77255E-07
1.10E-11,6.461E-14,1.77255E-07
1.11E-10,1.017E-12,1.77255E-07
1.11E-09,1.2417E-10,1.77255E-07
1.11E-08,9.0055E-08,1.77255E-07
1.11E-07,0.000086721,1.77255E-07
1.11E-06,0.081893,1.77255E-07
1.11E-05,52.839,1.77255E-07
0.00011111,10605,1.77255E-07
0.0011111,893620,1.77255E-07
0.011111,67180000,1.7726E-07
0.11111,3711300000,1.77275E-07
0.9574,96639000000,1.77375E-07
1.9574,91400000000,1.7738E-07
2.9574,67214000000,1.77365E-07
3.9574,51776000000,1.77355E-07
4.9574,41085000000,1.77345E-07
5.9574,33444000000,1.7734E-07
6.9574,27792000000,1.77335E-07
7.9574,23493000000,1.7733E-07
8.9574,20147000000,1.7733E-07
9.9574,17490000000,1.77325E-07
10.957,15345000000,1.77325E-07
11.957,13586000000,1.77325E-07
12.957,12126000000,1.77325E-07
13.957,10899000000,1.77325E-07
14.957,9858300000,1.77325E-07
15.957,8967100000,1.7733E-07
16.957,8197700000,1.7733E-07
17.957,7528500000,1.7733E-07
18.957,6942600000,1.77335E-07
19.957,6426500000,1.77335E-07
20.957,5969200000,1.77335E-07
21.957,5562000000,1.7734E-07
22.957,5197700000,1.7734E-07
23.957,4870300000,1.77345E-07
24.957,4574900000,1.77345E-07
25.957,4307300000,1.7735E-07
26.957,4064200000,1.7735E-07
27.957,3842400000,1.77355E-07
28.957,3639600000,1.7736E-07
29.957,3453600000,1.7736E-07
30.957,3282500000,1.77365E-07
31.957,3124700000,1.77365E-07
32.957,2978900000,1.7737E-07
33.957,2843800000,1.77375E-07
34.957,2718300000,1.77375E-07
35.957,2601600000,1.7738E-07
36.957,2492900000,1.77385E-07
37.957,2391300000,1.7739E-07
38.957,2296300000,1.7739E-07
39.957,2207400000,1.77395E-07
40.957,2123800000,1.774E-07
41.957,2045400000,1.77405E-07
42.957,1971500000,1.77405E-07
43.957,1901900000,1.7741E-07
44.957,1836200000,1.77415E-07
45.957,1774100000,1.7742E-07
46.957,1715400000,1.77425E-07
47.957,1659800000,1.77425E-07
48.957,1607100000,1.7743E-07
49.957,1557100000,1.77435E-07
50.957,1509500000,1.7744E-07
51.957,1464300000,1.77445E-07
52.957,1421300000,1.7745E-07
53.957,1380300000,1.7745E-07
54.957,1341200000,1.77455E-07
55.957,1303900000,1.7746E-07
56.957,1268200000,1.77465E-07
57.957,1234100000,1.7747E-07
58.957,1201500000,1.77475E-07
59.957,1170300000,1.7748E-07
60.957,1140400000,1.77485E-07
61.957,1111700000,1.7749E-07
62.957,1084200000,1.77495E-07
63.957,1057800000,1.77495E-07
64.957,1032400000,1.775E-07
65.957,1008000000,1.77505E-07
66.957,984560000,1.7751E-07
67.957,961980000,1.77515E-07
68.957,940240000,1.7752E-07
69.957,919300000,1.77525E-07
70.957,899110000,1.7753E-07
71.957,879640000,1.77535E-07
72.957,860860000,1.7754E-07
73.957,842720000,1.77545E-07
74.957,825210000,1.7755E-07
75.957,808280000,1.77555E-07
76.957,791920000,1.7756E-07
77.957,776090000,1.77565E-07
78.957,760780000,1.7757E-07
79.957,745960000,1.77575E-07
80.957,731610000,1.7758E-07
81.957,717710000,1.77585E-07
82.957,704240000,1.7759E-07
83.957,691170000,1.77595E-07
84.957,678510000,1.776E-07
85.957,666220000,1.77605E-07
86.957,654290000,1.7761E-07
87.957,642710000,1.77615E-07
88.957,631460000,1.7762E-07
89.957,620540000,1.7763E-07
90.957,609920000,1.77635E-07
91.957,599600000,1.7764E-07
92.957,589560000,1.77645E-07
93.957,579800000,1.7765E-07
94.957,570300000,1.77655E-07
95.957,561060000,1.7766E-07
96.957,552060000,1.77665E-07
97.957,543290000,1.7767E-07
98.957,534760000,1.77675E-07
99.957,526440000,1.7768E-07
100.96,518330000,1.77685E-07
101.96,510430000,1.7769E-07
102.96,502720000,1.777E-07
103.96,495200000,1.77705E-07
104.96,487870000,1.7771E-07
105.96,480720000,1.77715E-07
106.96,473730000,1.7772E-07
107.96,466920000,1.77725E-07
108.96,460260000,1.7773E-07
109.96,453760000,1.77735E-07
110.96,447410000,1.77745E-07
111.96,441200000,1.7775E-07
112.96,435140000,1.77755E-07
113.96,429210000,1.7776E-07
114.96,423410000,1.77765E-07
115.96,417750000,1.7777E-07
116.96,412200000,1.77775E-07
117.96,406780000,1.7778E-07
118.96,401470000,1.7779E-07
119.96,396280000,1.77795E-07
120.96,391200000,1.778E-07
121.96,386220000,1.77805E-07
122.96,381350000,1.7781E-07
123.96,376580000,1.77815E-07
124.96,371910000,1.77825E-07
125.96,367330000,1.7783E-07
126.96,362850000,1.77835E-07
127.96,358450000,1.7784E-07
128.96,354140000,1.77845E-07
129.96,349920000,1.7785E-07
130.96,345780000,1.7786E-07
131.96,341720000,1.77865E-07
132.96,337740000,1.7787E-07
133.96,333830000,1.77875E-07
134.96,330000000,1.7788E-07
135.96,326250000,1.7789E-07
136.96,322560000,1.77895E-07
137.96,318940000,1.779E-07
138.96,315380000,1.77905E-07
139.96,311900000,1.7791E-07
140.96,308470000,1.7792E-07
141.96,305110000,1.77925E-07
142.96,301810000,1.7793E-07
143.96,298570000,1.77935E-07
144.96,295380000,1.7794E-07
