time,density,radius
0,0,0
1.00E-12,4.88E-19,1.32E-43
1.10E-11,8.38E-17,2.27E-41
1.11E-10,3.88E-14,1.06E-38
1.11E-09,3.43E-11,9.35E-36
1.11E-08,2.25E-08,6.15E-33
1.11E-07,0.0000225,6.15E-30
1.11E-06,0.0225,6.15E-27
1.11E-05,22.7,6.20E-24
0.00011111,20300,2.72E-07
0.0011111,4560000,2.73E-07
0.011111,671000000,2.73E-07
0.099407,1.61E+11,2.72E-07
0.61451,2.74E+13,2.75E-07
1.6145,2.39E+14,2.87E-07
2.6145,4.80E+14,2.98E-07
3.6145,6.79E+14,3.07E-07
4.6145,8.40E+14,3.14E-07
5.6145,9.70E+14,3.20E-07
6.6145,1.08E+15,3.26E-07
7.6145,1.16E+15,3.30E-07
8.6145,1.24E+15,3.35E-07
9.6145,1.30E+15,3.39E-07
10.615,1.35E+15,3.43E-07
11.615,1.39E+15,3.47E-07
12.615,1.43E+15,3.50E-07
13.615,1.46E+15,3.53E-07
14.615,1.49E+15,3.56E-07
15.615,1.51E+15,3.59E-07
16.615,1.53E+15,3.61E-07
17.615,1.55E+15,3.64E-07
18.615,1.57E+15,3.66E-07
19.615,1.58E+15,3.69E-07
20.615,1.60E+15,3.71E-07
21.615,1.61E+15,3.73E-07
22.615,1.62E+15,3.75E-07
23.615,1.63E+15,3.77E-07
24.615,1.64E+15,3.79E-07
25.615,1.64E+15,3.80E-07
26.615,1.65E+15,3.82E-07
27.615,1.66E+15,3.84E-07
28.615,1.66E+15,3.85E-07
29.615,1.67E+15,3.87E-07
30.615,1.67E+15,3.88E-07
31.615,1.68E+15,3.90E-07
32.615,1.68E+15,3.91E-07
33.615,1.69E+15,3.93E-07
34.615,1.69E+15,3.94E-07
35.615,1.69E+15,3.95E-07
36.615,1.69E+15,3.96E-07
37.615,1.70E+15,3.98E-07
38.615,1.70E+15,3.99E-07
39.615,1.70E+15,4.00E-07
40.615,1.70E+15,4.01E-07
41.615,1.71E+15,4.02E-07
42.615,1.71E+15,4.03E-07
43.615,1.71E+15,4.04E-07
44.615,1.71E+15,4.05E-07
45.615,1.71E+15,4.06E-07
46.615,1.71E+15,4.07E-07
47.615,1.71E+15,4.08E-07
48.615,1.71E+15,4.09E-07
49.615,1.72E+15,4.10E-07
50.615,1.72E+15,4.11E-07
51.615,1.72E+15,4.12E-07
52.615,1.72E+15,4.12E-07
53.615,1.72E+15,4.13E-07
54.615,1.72E+15,4.14E-07
55.615,1.72E+15,4.15E-07
56.615,1.72E+15,4.16E-07
57.615,1.72E+15,4.16E-07
58.615,1.72E+15,4.17E-07
59.615,1.72E+15,4.18E-07
60.615,1.72E+15,4.18E-07
61.615,1.72E+15,4.19E-07
62.615,1.72E+15,4.20E-07
63.615,1.72E+15,4.21E-07
64.615,1.72E+15,4.21E-07
65.615,1.72E+15,4.22E-07
66.615,1.72E+15,4.22E-07
67.615,1.72E+15,4.23E-07
68.615,1.72E+15,4.24E-07
69.615,1.72E+15,4.24E-07
70.615,1.72E+15,4.25E-07
71.615,1.72E+15,4.25E-07
72.615,1.72E+15,4.26E-07
73.615,1.72E+15,4.27E-07
74.615,1.72E+15,4.27E-07
75.615,1.72E+15,4.28E-07
76.615,1.72E+15,4.28E-07
77.615,1.72E+15,4.29E-07
78.615,1.72E+15,4.29E-07
79.615,1.72E+15,4.30E-07
80.615,1.72E+15,4.30E-07
81.615,1.72E+15,4.31E-07
82.615,1.72E+15,4.31E-07
83.615,1.72E+15,4.32E-07
84.615,1.72E+15,4.32E-07
85.615,1.72E+15,4.33E-07
86.615,1.72E+15,4.33E-07
87.615,1.72E+15,4.34E-07
88.615,1.72E+15,4.34E-07
89.615,1.72E+15,4.34E-07
90.615,1.72E+15,4.35E-07
91.615,1.72E+15,4.35E-07
92.615,1.72E+15,4.36E-07
93.615,1.72E+15,4.36E-07
94.615,1.72E+15,4.37E-07
95.615,1.72E+15,4.37E-07
96.615,1.72E+15,4.37E-07
97.615,1.72E+15,4.38E-07
98.615,1.72E+15,4.38E-07
99.615,1.72E+15,4.39E-07
100.61,1.72E+15,4.39E-07
101.61,1.72E+15,4.39E-07
102.61,1.72E+15,4.40E-07
103.61,1.72E+15,4.40E-07
104.61,1.72E+15,4.40E-07
105.61,1.72E+15,4.41E-07
106.61,1.72E+15,4.41E-07
107.61,1.72E+15,4.41E-07
108.61,1.72E+15,4.42E-07
109.61,1.72E+15,4.42E-07
110.61,1.72E+15,4.42E-07
111.61,1.72E+15,4.43E-07
112.61,1.72E+15,4.43E-07
113.61,1.72E+15,4.43E-07
114.61,1.72E+15,4.44E-07
115.61,1.72E+15,4.44E-07
116.61,1.72E+15,4.44E-07
117.61,1.72E+15,4.45E-07
118.61,1.72E+15,4.45E-07
119.61,1.72E+15,4.45E-07
120.61,1.72E+15,4.46E-07
121.61,1.71E+15,4.46E-07
122.61,1.71E+15,4.46E-07
123.61,1.71E+15,4.47E-07
124.61,1.71E+15,4.47E-07
125.61,1.71E+15,4.47E-07
126.61,1.71E+15,4.47E-07
127.61,1.71E+15,4.48E-07
128.61,1.71E+15,4.48E-07
129.61,1.71E+15,4.48E-07
130.61,1.71E+15,4.48E-07
131.61,1.71E+15,4.49E-07
132.61,1.71E+15,4.49E-07
133.61,1.71E+15,4.49E-07
134.61,1.71E+15,4.50E-07
135.61,1.71E+15,4.50E-07
136.61,1.71E+15,4.50E-07
137.61,1.71E+15,4.50E-07
138.61,1.71E+15,4.51E-07
139.61,1.71E+15,4.51E-07
140.61,1.71E+15,4.51E-07
141.61,1.71E+15,4.51E-07
142.61,1.71E+15,4.52E-07
143.61,1.71E+15,4.52E-07
144.61,1.71E+15,4.52E-07
145.61,1.71E+15,4.52E-07
146.61,1.71E+15,4.52E-07
147.61,1.71E+15,4.53E-07
148.61,1.71E+15,4.53E-07
149.61,1.71E+15,4.53E-07
150.61,1.71E+15,4.53E-07
151.61,1.71E+15,4.54E-07
152.61,1.71E+15,4.54E-07
153.61,1.71E+15,4.54E-07
154.61,1.71E+15,4.54E-07
155.61,1.71E+15,4.54E-07
156.61,1.71E+15,4.55E-07
157.61,1.71E+15,4.55E-07
158.61,1.71E+15,4.55E-07
159.61,1.71E+15,4.55E-07
160.61,1.71E+15,4.56E-07
161.61,1.71E+15,4.56E-07
162.61,1.71E+15,4.56E-07
163.61,1.71E+15,4.56E-07
164.61,1.71E+15,4.56E-07
165.61,1.71E+15,4.56E-07
166.61,1.70E+15,4.57E-07
167.61,1.70E+15,4.57E-07
168.61,1.70E+15,4.57E-07
169.61,1.70E+15,4.57E-07
170.61,1.70E+15,4.57E-07
171.61,1.70E+15,4.58E-07
172.61,1.70E+15,4.58E-07
173.61,1.70E+15,4.58E-07
174.61,1.70E+15,4.58E-07
175.61,1.70E+15,4.58E-07
176.61,1.70E+15,4.59E-07
177.61,1.70E+15,4.59E-07
178.61,1.70E+15,4.59E-07
179.61,1.70E+15,4.59E-07
180.61,1.70E+15,4.59E-07
181.61,1.70E+15,4.59E-07
182.61,1.70E+15,4.60E-07
183.61,1.70E+15,4.60E-07
184.61,1.70E+15,4.60E-07
185.61,1.70E+15,4.60E-07
186.61,1.70E+15,4.60E-07
187.61,1.70E+15,4.60E-07
188.61,1.70E+15,4.61E-07
189.61,1.70E+15,4.61E-07
190.61,1.70E+15,4.61E-07
191.61,1.70E+15,4.61E-07
192.61,1.70E+15,4.61E-07
193.61,1.70E+15,4.61E-07
194.61,1.70E+15,4.62E-07
195.61,1.70E+15,4.62E-07
196.61,1.70E+15,4.62E-07
197.61,1.70E+15,4.62E-07
198.61,1.70E+15,4.62E-07
199.61,1.70E+15,4.62E-07
200.61,1.70E+15,4.62E-07
201.61,1.70E+15,4.63E-07
202.61,1.70E+15,4.63E-07
203.61,1.70E+15,4.63E-07
204.61,1.70E+15,4.63E-07
205.61,1.70E+15,4.63E-07
206.61,1.70E+15,4.63E-07
207.61,1.70E+15,4.63E-07
208.61,1.70E+15,4.64E-07
209.61,1.70E+15,4.64E-07
210.61,1.70E+15,4.64E-07
211.61,1.70E+15,4.64E-07
212.61,1.70E+15,4.64E-07
213.61,1.70E+15,4.64E-07
214.61,1.70E+15,4.64E-07
215.61,1.70E+15,4.65E-07
216.61,1.70E+15,4.65E-07
217.61,1.70E+15,4.65E-07
218.61,1.70E+15,4.65E-07
219.61,1.70E+15,4.65E-07
220.61,1.70E+15,4.65E-07
221.61,1.70E+15,4.65E-07
222.61,1.69E+15,4.66E-07
223.61,1.69E+15,4.66E-07
224.61,1.69E+15,4.66E-07
225.61,1.69E+15,4.66E-07
226.61,1.69E+15,4.66E-07
227.61,1.69E+15,4.66E-07
228.61,1.69E+15,4.66E-07
229.61,1.69E+15,4.66E-07
230.61,1.69E+15,4.67E-07
231.61,1.69E+15,4.67E-07
232.61,1.69E+15,4.67E-07
233.61,1.69E+15,4.67E-07
234.61,1.69E+15,4.67E-07
235.61,1.69E+15,4.67E-07
236.61,1.69E+15,4.67E-07
237.61,1.69E+15,4.67E-07
238.61,1.69E+15,4.67E-07
239.61,1.69E+15,4.68E-07
240.61,1.69E+15,4.68E-07
241.61,1.69E+15,4.68E-07
242.61,1.69E+15,4.68E-07
243.61,1.69E+15,4.68E-07
244.61,1.69E+15,4.68E-07
245.61,1.69E+15,4.68E-07
246.61,1.69E+15,4.68E-07
247.61,1.69E+15,4.68E-07
248.61,1.69E+15,4.69E-07
249.61,1.69E+15,4.69E-07
250.61,1.69E+15,4.69E-07
251.61,1.69E+15,4.69E-07
252.61,1.69E+15,4.69E-07
253.61,1.69E+15,4.69E-07
254.61,1.69E+15,4.69E-07
255.61,1.69E+15,4.69E-07
256.61,1.69E+15,4.69E-07
257.61,1.69E+15,4.70E-07
258.61,1.69E+15,4.70E-07
259.61,1.69E+15,4.70E-07
260.61,1.69E+15,4.70E-07
261.61,1.69E+15,4.70E-07
262.61,1.69E+15,4.70E-07
263.61,1.69E+15,4.70E-07
264.61,1.69E+15,4.70E-07
265.61,1.69E+15,4.70E-07
266.61,1.69E+15,4.70E-07
267.61,1.69E+15,4.71E-07
268.61,1.69E+15,4.71E-07
269.61,1.69E+15,4.71E-07
270.61,1.69E+15,4.71E-07
271.61,1.69E+15,4.71E-07
272.61,1.69E+15,4.71E-07
273.61,1.69E+15,4.71E-07
274.61,1.69E+15,4.71E-07
275.61,1.69E+15,4.71E-07
276.61,1.69E+15,4.71E-07
277.61,1.69E+15,4.71E-07
278.61,1.69E+15,4.72E-07
279.61,1.69E+15,4.72E-07
280.61,1.69E+15,4.72E-07
281.61,1.69E+15,4.72E-07
282.61,1.69E+15,4.72E-07
283.61,1.69E+15,4.72E-07
284.61,1.69E+15,4.72E-07
285.61,1.69E+15,4.72E-07
286.61,1.69E+15,4.72E-07
287.61,1.69E+15,4.72E-07
288.61,1.69E+15,4.72E-07
289.61,1.69E+15,4.73E-07
290.61,1.69E+15,4.73E-07
