time,density,radius
0,0,0
1.00E-12,8.9815E-15,1.77255E-07
1.10E-11,8.9815E-15,1.77255E-07
1.11E-10,5.946E-13,1.77255E-07
1.11E-09,1.0065E-11,1.77255E-07
1.11E-08,1.2394E-09,1.77255E-07
1.11E-07,8.9551E-07,1.77255E-07
1.11E-06,0.00082161,1.77255E-07
1.11E-05,0.5287,1.77255E-07
0.00011111,107.53,1.77255E-07
0.0011111,11753,1.77255E-07
0.011111,984860,1.77255E-07
0.11111,54610000,1.7726E-07
1.1111,3293500000,1.77275E-07
2.1111,8169500000,1.7729E-07
3.1111,11208000000,1.77295E-07
4.1111,12042000000,1.77295E-07
5.1111,11665000000,1.77295E-07
6.1111,10873000000,1.77295E-07
7.1111,10020000000,1.77295E-07
8.1111,9220000000,1.7729E-07
9.1111,8494700000,1.7729E-07
10.111,7851800000,1.7729E-07
11.111,7279300000,1.77285E-07
12.111,6768300000,1.77285E-07
13.111,6310800000,1.77285E-07
14.111,5899500000,1.77285E-07
15.111,5528500000,1.77285E-07
16.111,5192700000,1.7728E-07
17.111,4887700000,1.7728E-07
18.111,4609900000,1.7728E-07
19.111,4356000000,1.7728E-07
20.111,4123400000,1.7728E-07
21.111,3909800000,1.7728E-07
22.111,3713000000,1.7728E-07
23.111,3531400000,1.7728E-07
24.111,3363400000,1.77275E-07
25.111,3207700000,1.77275E-07
26.111,3063000000,1.77275E-07
27.111,2928500000,1.77275E-07
28.111,2803000000,1.77275E-07
29.111,2685800000,1.77275E-07
30.111,2576300000,1.77275E-07
31.111,2473600000,1.77275E-07
32.111,2377400000,1.77275E-07
33.111,2286900000,1.77275E-07
34.111,2201800000,1.77275E-07
35.111,2121700000,1.77275E-07
36.111,2046100000,1.77275E-07
37.111,1974900000,1.7727E-07
38.111,1907400000,1.7727E-07
39.111,1843500000,1.7727E-07
40.111,1783000000,1.7727E-07
41.111,1725600000,1.7727E-07
42.111,1671100000,1.7727E-07
43.111,1619300000,1.7727E-07
44.111,1570000000,1.7727E-07
45.111,1523100000,1.7727E-07
46.111,1478500000,1.7727E-07
47.111,1435800000,1.7727E-07
48.111,1395200000,1.7727E-07
49.111,1356300000,1.7727E-07
50.111,1319200000,1.7727E-07
51.111,1283700000,1.7727E-07
52.111,1249700000,1.7727E-07
53.111,1217100000,1.7727E-07
54.111,1185900000,1.7727E-07
55.111,1156000000,1.7727E-07
56.111,1127200000,1.7727E-07
57.111,1099600000,1.7727E-07
58.111,1073100000,1.7727E-07
59.111,1047600000,1.7727E-07
60.111,1023100000,1.7727E-07
61.111,999480000,1.7727E-07
62.111,976730000,1.7727E-07
63.111,954820000,1.7727E-07
64.111,933690000,1.7727E-07
65.111,913310000,1.77265E-07
66.111,893640000,1.77265E-07
67.111,874650000,1.77265E-07
68.111,856310000,1.77265E-07
69.111,838590000,1.77265E-07
70.111,821450000,1.77265E-07
71.111,804880000,1.77265E-07
72.111,788850000,1.77265E-07
73.111,773330000,1.77265E-07
74.111,758300000,1.77265E-07
75.111,743740000,1.77265E-07
76.111,729630000,1.77265E-07
77.111,715950000,1.77265E-07
78.111,702680000,1.77265E-07
79.111,689810000,1.77265E-07
80.111,677330000,1.77265E-07
81.111,665200000,1.77265E-07
82.111,653430000,1.77265E-07
83.111,641990000,1.77265E-07
84.111,630880000,1.77265E-07
85.111,620070000,1.77265E-07
86.111,609570000,1.77265E-07
87.111,599350000,1.77265E-07
88.111,589420000,1.77265E-07
89.111,579740000,1.77265E-07
90.111,570330000,1.77265E-07
91.111,561160000,1.77265E-07
92.111,552230000,1.77265E-07
93.111,543530000,1.77265E-07
94.111,535060000,1.77265E-07
95.111,526790000,1.77265E-07
96.111,518740000,1.77265E-07
97.111,510880000,1.77265E-07
98.111,503220000,1.77265E-07
99.111,495740000,1.77265E-07
100.11,488450000,1.77265E-07
101.11,481330000,1.77265E-07
102.11,474370000,1.77265E-07
103.11,467580000,1.77265E-07
104.11,460950000,1.77265E-07
105.11,454470000,1.77265E-07
106.11,448140000,1.77265E-07
107.11,441960000,1.77265E-07
108.11,435910000,1.77265E-07
109.11,430000000,1.77265E-07
110.11,424210000,1.77265E-07
111.11,418560000,1.77265E-07
112.11,413020000,1.77265E-07
113.11,407610000,1.77265E-07
114.11,402310000,1.77265E-07
115.11,397120000,1.77265E-07
116.11,392050000,1.77265E-07
117.11,387070000,1.77265E-07
118.11,382210000,1.77265E-07
119.11,377440000,1.77265E-07
120.11,372770000,1.77265E-07
121.11,368190000,1.77265E-07
122.11,363700000,1.77265E-07
123.11,359310000,1.77265E-07
124.11,355000000,1.77265E-07
125.11,350770000,1.77265E-07
126.11,346630000,1.77265E-07
127.11,342560000,1.77265E-07
128.11,338580000,1.77265E-07
129.11,334670000,1.77265E-07
130.11,330830000,1.77265E-07
131.11,327070000,1.77265E-07
132.11,323380000,1.77265E-07
133.11,319750000,1.77265E-07
134.11,316190000,1.77265E-07
135.11,312700000,1.77265E-07
136.11,309270000,1.77265E-07
137.11,305900000,1.77265E-07
138.11,302590000,1.77265E-07
139.11,299340000,1.77265E-07
140.11,296140000,1.77265E-07
141.11,293010000,1.77265E-07
142.11,289920000,1.77265E-07
143.11,286890000,1.77265E-07
144.11,283910000,1.77265E-07
145.11,280990000,1.77265E-07
146.11,278110000,1.77265E-07
147.11,275280000,1.77265E-07
148.11,272500000,1.77265E-07
149.11,269760000,1.77265E-07
150.11,267070000,1.77265E-07
151.11,264420000,1.77265E-07
