time,density,radius
0,0,0
1.00E-12,1.6215E-24,4.36395E-49
1.10E-11,1.7841E-22,4.8015E-47
1.11E-10,1.8014E-20,4.84815E-45
1.11E-09,1.8137E-18,4.88165E-43
1.11E-08,1.9207E-16,5.1735E-41
1.11E-07,2.9882E-14,8.0855E-39
1.11E-06,8.8059E-12,2.39895E-36
1.11E-05,7.9826E-09,2.17735E-33
0.00011111,7.9231E-06,2.1612E-30
0.0011111,0.0080781,2.2018E-27
0.011111,8.0772,2.1978E-24
0.11111,5425.7,2.7204E-07
1.1111,2996900,2.71535E-07
2.1111,8141800,2.7172E-07
3.1111,17532000,2.7175E-07
4.1111,31227000,2.71765E-07
5.1111,49554000,2.7176E-07
6.1111,72879000,2.7175E-07
7.1111,101560000,2.7174E-07
8.1111,135960000,2.71725E-07
9.1111,176430000,2.7171E-07
10.111,223320000,2.71695E-07
11.111,276960000,2.7168E-07
12.111,337710000,2.7166E-07
13.111,405890000,2.71645E-07
14.111,481820000,2.7163E-07
15.111,565850000,2.71615E-07
16.111,658280000,2.716E-07
17.111,759440000,2.7159E-07
18.111,869640000,2.71575E-07
19.111,989190000,2.7156E-07
20.111,1118400000,2.7155E-07
21.111,1257600000,2.71535E-07
22.111,1407000000,2.71525E-07
23.111,1567100000,2.71515E-07
24.111,1738000000,2.71505E-07
25.111,1920100000,2.71495E-07
26.111,2113500000,2.71485E-07
27.111,2318900000,2.71475E-07
28.111,2536200000,2.71465E-07
29.111,2765900000,2.71455E-07
30.111,3008300000,2.71445E-07
31.111,3263500000,2.7144E-07
32.111,3531900000,2.7143E-07
33.111,3813700000,2.71425E-07
34.111,4109600000,2.71415E-07
35.111,4419400000,2.7141E-07
36.111,4743600000,2.71405E-07
37.111,5082400000,2.71395E-07
38.111,5436000000,2.7139E-07
39.111,5804800000,2.71385E-07
40.111,6189100000,2.7138E-07
41.111,6589300000,2.71375E-07
42.111,7005500000,2.7137E-07
43.111,7437700000,2.71365E-07
44.111,7886600000,2.7136E-07
45.111,8352400000,2.71355E-07
46.111,8835400000,2.7135E-07
47.111,9335500000,2.7135E-07
48.111,9853600000,2.71345E-07
49.111,10389000000,2.7134E-07
50.111,10943000000,2.7134E-07
51.111,11516000000,2.71335E-07
52.111,12107000000,2.71335E-07
53.111,12717000000,2.7133E-07
54.111,13346000000,2.7133E-07
55.111,13995000000,2.71325E-07
56.111,14664000000,2.71325E-07
57.111,15352000000,2.71325E-07
58.111,16061000000,2.7132E-07
59.111,16790000000,2.7132E-07
60.111,17540000000,2.7132E-07
61.111,18312000000,2.7132E-07
62.111,19104000000,2.71315E-07
63.111,19918000000,2.71315E-07
64.111,20754000000,2.71315E-07
65.111,21612000000,2.71315E-07
66.111,22492000000,2.71315E-07
67.111,23394000000,2.71315E-07
68.111,24320000000,2.71315E-07
69.111,25269000000,2.71315E-07
70.111,26240000000,2.7132E-07
71.111,27235000000,2.7132E-07
72.111,28255000000,2.7132E-07
73.111,29298000000,2.7132E-07
74.111,30365000000,2.7132E-07
75.111,31458000000,2.71325E-07
76.111,32574000000,2.71325E-07
77.111,33715000000,2.71325E-07
78.111,34882000000,2.7133E-07
79.111,36075000000,2.7133E-07
80.111,37293000000,2.7133E-07
81.111,38537000000,2.71335E-07
82.111,39807000000,2.71335E-07
83.111,41104000000,2.7134E-07
84.111,42427000000,2.7134E-07
85.111,43778000000,2.71345E-07
86.111,45156000000,2.71345E-07
87.111,46560000000,2.7135E-07
88.111,47993000000,2.71355E-07
89.111,49453000000,2.71355E-07
90.111,50942000000,2.7136E-07
91.111,52459000000,2.71365E-07
92.111,54004000000,2.7137E-07
93.111,55578000000,2.7137E-07
94.111,57181000000,2.71375E-07
95.111,58814000000,2.7138E-07
96.111,60475000000,2.71385E-07
97.111,62166000000,2.7139E-07
98.111,63887000000,2.7139E-07
99.111,65639000000,2.71395E-07
100.11,67420000000,2.714E-07
101.11,69233000000,2.71405E-07
102.11,71076000000,2.7141E-07
103.11,72949000000,2.71415E-07
104.11,74855000000,2.7142E-07
105.11,76791000000,2.71425E-07
106.11,78759000000,2.7143E-07
107.11,80759000000,2.7144E-07
108.11,82791000000,2.71445E-07
109.11,84855000000,2.7145E-07
110.11,86952000000,2.71455E-07
111.11,89081000000,2.7146E-07
112.11,91243000000,2.71465E-07
113.11,93437000000,2.71475E-07
114.11,95665000000,2.7148E-07
115.11,97926000000,2.71485E-07
116.11,1.0022E+11,2.7149E-07
117.11,1.0255E+11,2.715E-07
118.11,1.0491E+11,2.71505E-07
119.11,1.0731E+11,2.7151E-07
120.11,1.0974E+11,2.7152E-07
121.11,1.1221E+11,2.71525E-07
122.11,1.1471E+11,2.71535E-07
123.11,1.1725E+11,2.7154E-07
124.11,1.1982E+11,2.7155E-07
125.11,1.2243E+11,2.71555E-07
126.11,1.2507E+11,2.71565E-07
127.11,1.2775E+11,2.7157E-07
128.11,1.3046E+11,2.7158E-07
129.11,1.3321E+11,2.71585E-07
130.11,1.36E+11,2.71595E-07
131.11,1.3882E+11,2.716E-07
132.11,1.4168E+11,2.7161E-07
133.11,1.4458E+11,2.7162E-07
134.11,1.4751E+11,2.71625E-07
