GP_p1_stress_yy,GP_p1_stress_yy_std
2703.4722294521,nan
2807.1966095335,nan
3081.6469876227,nan
2632.2637466107,nan
3081.8460613768,nan
3143.0190071974,nan
2397.7580719715,nan
2789.9517677097,nan
3077.6628379781,nan
2543.9711176587,nan
3099.7333277968,nan
3016.1858076333,nan
2660.7275486655,nan
3190.3238140377,nan
2229.922796429,nan
3103.4057828914,nan
2568.6974157238,nan
2911.8881496633,nan
3169.1183560381,nan
2920.4123793104,nan
2951.6905205062,nan
2531.6198886287,nan
2668.2217120802,nan
2836.6051198694,nan
3046.6653300011,nan
2720.5698556811,nan
3116.3493317214,nan
2407.1505486745,nan
3109.5959047897,nan
2888.99775961,nan
3071.383145273,nan
3216.6161119642,nan
2975.8187959657,nan
3150.802552381,nan
3290.7773076167,nan
3048.6036291611,nan
3165.9184138355,nan
3251.131217414,nan
2965.8460652592,nan
3011.4510405796,nan
2649.8014243612,nan
2558.2731450288,nan
3367.2385256039,nan
3341.1793235834,nan
2680.0914687541,nan
3057.2231358897,nan
3259.9751749293,nan
2933.1507525692,nan
2523.1815882479,nan
3102.5759782912,nan
2659.6209705913,nan
2984.2555183756,nan
2699.3945172121,nan
2576.809455429,nan
2527.7748320995,nan
2704.8836353906,nan
3396.3675182665,nan
3191.8342538744,nan
3092.988379945,nan
2937.3576375748,nan
2780.955281312,nan
3062.5905589976,nan
3491.5393469605,nan
3184.8069991444,nan
2685.9089184293,nan
2731.389761898,nan
2819.5833850119,nan
2701.7057938673,nan
3260.073231096,nan
3007.9051392744,nan
2568.0573056094,nan
3064.1457798285,nan
3063.069014521,nan
3850.3078282233,nan
2741.2906763317,nan
3194.8187324119,nan
2750.5220651493,nan
3081.7782881247,nan
3152.2188559437,nan
2803.0794596635,nan
3052.3198208537,nan
2658.4382677929,nan
3153.1978692384,nan
3039.1702242387,nan
2935.4203058213,nan
2480.2950512611,nan
3023.4747126525,nan
2952.6788145401,nan
3147.7308280718,nan
3094.5672201606,nan
2684.3593378488,nan
2771.6971856983,nan
3208.6844761895,nan
2800.5166412898,nan
2831.8742280603,nan
3163.3294101148,nan
3216.5282802731,nan
2994.4288144459,nan
2794.0434564401,nan
2914.3199617712,nan
