time,density,radius
148.03,2117500000,1.89915E-07
149.03,2095000000,1.9003E-07
150.03,2072900000,1.9015E-07
151.03,2051100000,1.90265E-07
152.03,2029800000,1.90385E-07
153.03,2008800000,1.90505E-07
154.03,1988200000,1.9062E-07
155.03,1967900000,1.9074E-07
156.03,1948000000,1.9086E-07
157.03,1928400000,1.9098E-07
158.03,1909100000,1.911E-07
159.03,1890200000,1.9122E-07
160.03,1871600000,1.9134E-07
161.03,1853200000,1.9146E-07
162.03,1835200000,1.9158E-07
163.03,1817500000,1.917E-07
164.03,1800000000,1.91825E-07
165.03,1782900000,1.91945E-07
166.03,1766000000,1.92065E-07
167.03,1749400000,1.9219E-07
168.03,1733000000,1.9231E-07
169.03,1716900000,1.9243E-07
170.03,1701000000,1.92555E-07
171.03,1685400000,1.92675E-07
172.03,1670100000,1.928E-07
173.03,1654900000,1.92925E-07
174.03,1640000000,1.93045E-07
175.03,1625300000,1.9317E-07
176.03,1610900000,1.93295E-07
177.03,1596600000,1.93415E-07
178.03,1582600000,1.9354E-07
179.03,1568800000,1.93665E-07
180.03,1555200000,1.9379E-07
181.03,1541700000,1.93915E-07
182.03,1528500000,1.9404E-07
183.03,1515500000,1.94165E-07
184.03,1502600000,1.9429E-07
185.03,1490000000,1.94415E-07
186.03,1477500000,1.9454E-07
187.03,1465200000,1.94665E-07
188.03,1453000000,1.9479E-07
189.03,1441100000,1.94915E-07
190.03,1429300000,1.9504E-07
191.03,1417600000,1.9517E-07
192.03,1406200000,1.95295E-07
193.03,1394800000,1.9542E-07
194.03,1383700000,1.9555E-07
195.03,1372700000,1.95675E-07
196.03,1361800000,1.958E-07
197.03,1351100000,1.9593E-07
198.03,1340500000,1.96055E-07
199.03,1330100000,1.96185E-07
200.03,1319800000,1.9631E-07
201.03,1309600000,1.9644E-07
202.03,1299600000,1.9657E-07
203.03,1289700000,1.96695E-07
204.03,1279900000,1.96825E-07
205.03,1270300000,1.96955E-07
206.03,1260800000,1.9708E-07
207.03,1251400000,1.9721E-07
208.03,1242100000,1.9734E-07
209.03,1232900000,1.9747E-07
210.03,1223900000,1.97595E-07
211.03,1215000000,1.97725E-07
212.03,1206100000,1.97855E-07
213.03,1197400000,1.97985E-07
214.03,1188800000,1.98115E-07
215.03,1180300000,1.98245E-07
216.03,1171900000,1.98375E-07
217.03,1163600000,1.98505E-07
218.03,1155500000,1.98635E-07
219.03,1147400000,1.98765E-07
220.03,1139400000,1.98895E-07
221.03,1131500000,1.99025E-07
222.03,1123700000,1.99155E-07
223.03,1116000000,1.99285E-07
224.03,1108300000,1.9942E-07
225.03,1100800000,1.9955E-07
226.03,1093400000,1.9968E-07
227.03,1086000000,1.9981E-07
228.03,1078700000,1.99945E-07
229.03,1071500000,2.00075E-07
230.03,1064400000,2.00205E-07
231.03,1057400000,2.00335E-07
232.03,1050500000,2.0047E-07
233.03,1043600000,2.006E-07
234.03,1036800000,2.00735E-07
235.03,1030100000,2.00865E-07
236.03,1023500000,2.00995E-07
237.03,1016900000,2.0113E-07
238.03,1010400000,2.0126E-07
239.03,1004000000,2.01395E-07
240.03,997630000,2.01525E-07
241.03,991360000,2.0166E-07
242.03,985150000,2.0179E-07
243.03,979000000,2.01925E-07
244.03,972930000,2.0206E-07
245.03,966920000,2.0219E-07
246.03,960970000,2.02325E-07
247.03,955090000,2.02455E-07
248.03,949270000,2.0259E-07
249.03,943510000,2.02725E-07
250.03,937810000,2.02855E-07
251.03,932170000,2.0299E-07
252.03,926590000,2.03125E-07
253.03,921070000,2.0326E-07
254.03,915610000,2.0339E-07
255.03,910200000,2.03525E-07
256.03,904850000,2.0366E-07
257.03,899550000,2.03795E-07
258.03,894310000,2.03925E-07
259.03,889120000,2.0406E-07
260.03,883980000,2.04195E-07
261.03,878900000,2.0433E-07
262.03,873870000,2.04465E-07
263.03,868880000,2.046E-07
264.03,863950000,2.04735E-07
265.03,859070000,2.04865E-07
266.03,854230000,0.000000205
267.03,849440000,2.05135E-07
268.03,844700000,2.0527E-07
269.03,840010000,2.05405E-07
270.03,835360000,2.0554E-07
271.03,830760000,2.05675E-07
272.03,826200000,2.0581E-07
273.03,821680000,2.05945E-07
274.03,817210000,2.0608E-07
275.03,812780000,2.06215E-07
276.03,808400000,2.0635E-07
277.03,804050000,2.06485E-07
278.03,799750000,2.0662E-07
279.03,795480000,2.0676E-07
280.03,791260000,2.06895E-07
281.03,787080000,2.0703E-07
282.03,782930000,2.07165E-07
283.03,778830000,2.073E-07
284.03,774760000,2.07435E-07
285.03,770730000,2.0757E-07
286.03,766740000,2.07705E-07
287.03,762780000,2.0784E-07
288.03,758860000,2.0798E-07
289.03,754980000,2.08115E-07
290.03,751130000,2.0825E-07
291.03,747310000,2.08385E-07
292.03,743530000,2.0852E-07
293.03,739790000,2.0866E-07
294.03,736070000,2.08795E-07
295.03,732390000,2.0893E-07
296.03,728750000,2.09065E-07
297.03,725130000,2.092E-07
298.03,721550000,2.0934E-07
299.03,718000000,2.09475E-07
300.03,714480000,2.0961E-07
301.03,710990000,2.0975E-07
302.03,707530000,2.09885E-07
303.03,704100000,2.1002E-07
304.03,700700000,2.10155E-07
305.03,697330000,2.10295E-07
306.03,693990000,2.1043E-07
307.03,690680000,2.10565E-07
308.03,687390000,2.10705E-07
309.03,684140000,2.1084E-07
310.03,680910000,2.10975E-07
311.03,677710000,2.11115E-07
312.03,674530000,2.1125E-07
313.03,671380000,2.11385E-07
314.03,668260000,2.11525E-07
315.03,665170000,2.1166E-07
316.03,662100000,2.11795E-07
317.03,659050000,2.11935E-07
318.03,656030000,2.1207E-07
319.03,653040000,2.12205E-07
320.03,650070000,2.12345E-07
321.03,647120000,2.1248E-07
322.03,644200000,2.12615E-07
323.03,641300000,2.12755E-07
324.03,638430000,2.1289E-07
325.03,635580000,2.1303E-07
326.03,632750000,2.13165E-07
327.03,629940000,2.133E-07
328.03,627160000,2.1344E-07
329.03,624400000,2.13575E-07
330.03,621660000,2.1371E-07
331.03,618940000,2.1385E-07
332.03,616250000,2.13985E-07
333.03,613570000,2.14125E-07
334.03,610920000,2.1426E-07
335.03,608290000,2.144E-07
336.03,605670000,2.14535E-07
337.03,603080000,2.1467E-07
338.03,600510000,2.1481E-07
339.03,597960000,2.14945E-07
340.03,595420000,2.15085E-07
341.03,592910000,2.1522E-07
342.03,590420000,2.15355E-07
343.03,587940000,2.15495E-07
344.03,585490000,2.1563E-07
345.03,583050000,2.1577E-07
346.03,580630000,2.15905E-07
347.03,578230000,2.1604E-07
348.03,575850000,2.1618E-07
349.03,573490000,2.16315E-07
350.03,571140000,2.16455E-07
351.03,568810000,2.1659E-07
352.03,566500000,2.1673E-07
353.03,564200000,2.16865E-07
354.03,561920000,0.000000217
355.03,559660000,2.1714E-07
356.03,557420000,2.17275E-07
357.03,555190000,2.17415E-07
358.03,552980000,2.1755E-07
359.03,550780000,2.1769E-07
360.03,548600000,2.17825E-07
361.03,546440000,2.1796E-07
362.03,544290000,2.181E-07
363.03,542160000,2.18235E-07
364.03,540040000,2.18375E-07
365.03,537940000,2.1851E-07
366.03,535850000,2.18645E-07
367.03,533780000,2.18785E-07
368.03,531720000,2.1892E-07
369.03,529680000,2.1906E-07
370.03,527650000,2.19195E-07
371.03,525640000,2.1933E-07
372.03,523640000,2.1947E-07
373.03,521650000,2.19605E-07
374.03,519680000,2.19745E-07
375.03,517720000,2.1988E-07
376.03,515770000,2.20015E-07
377.03,513840000,2.20155E-07
378.03,511930000,2.2029E-07
379.03,510020000,2.20425E-07
380.03,508130000,2.20565E-07
381.03,506250000,2.207E-07
382.03,504380000,2.2084E-07
383.03,502530000,2.20975E-07
384.03,500690000,2.2111E-07
385.03,498860000,2.2125E-07
386.03,497050000,2.21385E-07
387.03,495240000,2.2152E-07
388.03,493450000,2.2166E-07
389.03,491670000,2.21795E-07
390.03,489900000,2.2193E-07
391.03,488150000,2.2207E-07
392.03,486400000,2.22205E-07
393.03,484670000,2.2234E-07
394.03,482950000,2.2248E-07
395.03,481240000,2.22615E-07
396.03,479540000,2.2275E-07
397.03,477860000,2.2289E-07
398.03,476180000,2.23025E-07
399.03,474510000,2.2316E-07
400.03,472860000,2.23295E-07
401.03,471220000,2.23435E-07
402.03,469580000,2.2357E-07
403.03,467960000,2.23705E-07
404.03,466350000,2.2384E-07
405.03,464750000,2.2398E-07
406.03,463160000,2.24115E-07
407.03,461570000,2.2425E-07
408.03,460000000,2.24385E-07
409.03,458440000,2.24525E-07
410.03,456890000,2.2466E-07
411.03,455350000,2.24795E-07
412.03,453820000,2.2493E-07
413.03,452300000,2.2507E-07
414.03,450780000,2.25205E-07
415.03,449280000,2.2534E-07
416.03,447790000,2.25475E-07
417.03,446300000,2.2561E-07
418.03,444830000,2.2575E-07
419.03,443360000,2.25885E-07
420.03,441910000,2.2602E-07
